location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
76002,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0
76005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.4,0.4,0.2,0.2,0.4,0.6,0.6,0.4,0.4,0.2,0.2,0.2,0.6,0.6,0.8
76788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.6,0.6,0.8,0.6,0.8,0.8,1.0,1.0,1.0,1.0
76789,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.0,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.75,1.0,1.0,1.0
78814,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.625,0.625,0.625,0.375,0.5,0.375,0.625,0.625,0.75,0.75,0.625,0.875,0.75,0.75,0.875,0.875,0.875
78819,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
78823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.6,0.8,0.4,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.6,1.0,1.0
80951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0
80960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.75,0.75,0.75
83698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.8,1.0,1.0,1.0,0.8,0.8
84215,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,1.0,1.0
86170,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.75,0.75
86205,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0
86208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.25,0.25,0.25,0.5,0.5,0.75,0.5,0.75,1.0
86209,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0
86210,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143
86223,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.6,0.7,0.7,0.9,0.7,0.9,0.9,0.9,0.9
87932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.25,0.5,0.5,0.5
87936,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.7,0.7,0.7,0.7,0.5,0.6,0.8,0.8,0.7,0.8,0.9,1.0,1.0,1.0,1.0,1.0
87949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0
87971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
87975,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75
87981,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.75,1.0,1.0,1.0,1.0
89300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.5,0.25,0.5,0.75,0.75,0.75,0.75,0.75,1.0
89800,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.6,0.6,0.8,0.8,0.8
90579,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.5,0.5,1.0,1.0,1.0
91620,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0
93586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571
93592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.75,0.75
93593,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0
94444,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.75
94450,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.75,0.6666666666666666,0.5833333333333334,0.5,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0
94456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888
94461,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888
94463,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.5,1.0,0.5,0.75,0.75,0.75,0.75,1.0
94466,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0
